ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
76,50.27828,12.20892,-13.5,301142.783094558,5573298.66421368,-13500,0,0,0,1991,10,2,16,24,43.495,1.7,0,0,0,0,0,0,0
77,50.27964,12.21412,-13.478,301518.874840165,5573435.97227884,-13478,0,0,0,1991,10,2,16,40,40.862,1,0,0,0,0,0,0,0
78,50.28318,12.20736,-13.355,301052.091096104,5573847.54512537,-13355,0,0,0,1991,10,3,16,29,52.562,1.1,0,0,0,0,0,0,0
79,50.28031,12.20204,-13.066,300661.155174067,5573542.73156296,-13066,0,0,0,1991,10,3,17,28,50.876,0.6,0,0,0,0,0,0,0
80,50.28022,12.20984,-13.388,301216.405593029,5573511.86881837,-13388,0,0,0,1991,10,3,17,49,31.106,0.7,0,0,0,0,0,0,0
81,50.28192,12.20845,-13.092,301124.478001791,5573704.56347862,-13092,0,0,0,1991,10,3,18,7,15.381,1.2,0,0,0,0,0,0,0
82,50.27685,12.20853,-13.567,301109.038881907,5573140.73897371,-13567,0,0,0,1991,10,3,19,52,42.202,0.5,0,0,0,0,0,0,0
83,50.28151,12.21111,-13.362,301312.246411348,5573651.88226559,-13362,0,0,0,1991,10,3,22,29,50.434,0.5,0,0,0,0,0,0,0
84,50.27979,12.20879,-13.205,301139.817086855,5573466.87189319,-13205,0,0,0,1991,10,4,5,33,16.206,1.2,0,0,0,0,0,0,0
85,50.28061,12.21188,-13.248,301363.347454466,5573549.77801452,-13248,0,0,0,1991,10,4,8,55,7.054,0.7,0,0,0,0,0,0,0
86,50.28003,12.21175,-13.386,301351.67172518,5573485.64868851,-13386,0,0,0,1991,10,4,12,31,11.039,0.7,0,0,0,0,0,0,0
87,50.2764,12.20996,-13.475,301209.03591744,5573086.89486537,-13475,0,0,0,1991,10,4,15,55,9.91,0.9,0,0,0,0,0,0,0
88,50.27998,12.21271,-13.518,301419.848720206,5573477.529058,-13518,0,0,0,1991,10,4,16,28,2.589,2.1,0,0,0,0,0,0,0
89,50.27986,12.2121,-13.567,301375.895951301,5573465.81656264,-13567,0,0,0,1991,10,4,16,28,2.575,2,0,0,0,0,0,0,0
90,50.27808,12.21269,-13.468,301410.514479551,5573266.36719931,-13468,0,0,0,1991,10,4,16,30,11.716,0.7,0,0,0,0,0,0,0
91,50.27785,12.21455,-13.623,301542.059328011,5573235.83886678,-13623,0,0,0,1991,10,4,16,44,29.05,0.6,0,0,0,0,0,0,0
92,50.278,12.20807,-13.319,301081.064023949,5573269.80870382,-13319,0,0,0,1991,10,4,17,7,11.077,0.8,0,0,0,0,0,0,0
93,50.27854,12.20831,-13.332,301100.412515788,5573329.19697189,-13332,0,0,0,1991,10,4,17,12,3.3,0.7,0,0,0,0,0,0,0
94,50.27881,12.2105,-13.344,301257.545799411,5573353.36272399,-13344,0,0,0,1991,10,4,17,13,18.936,1.3,0,0,0,0,0,0,0
95,50.27605,12.21144,-13.723,301313.013403548,5573044.03583509,-13723,0,0,0,1991,10,4,17,15,58.753,0.9,0,0,0,0,0,0,0
96,50.27981,12.21085,-13.393,301286.644203683,5573463.59424785,-13393,0,0,0,1991,10,4,17,17,16.711,0.5,0,0,0,0,0,0,0
97,50.27605,12.21285,-13.143,301413.462471187,5573040.2736627,-13143,0,0,0,1991,10,4,17,20,24.373,0.8,0,0,0,0,0,0,0
98,50.27914,12.21092,-13.471,301288.839694314,5573388.92625624,-13471,0,0,0,1991,10,4,17,21,7.286,0.7,0,0,0,0,0,0,0
99,50.27632,12.21086,-13.634,301272.818615778,5573075.59872162,-13634,0,0,0,1991,10,4,18,33,21.209,0.6,0,0,0,0,0,0,0
100,50.27934,12.2102,-13.421,301238.383223867,5573413.08159258,-13421,0,0,0,1991,10,4,19,19,22.36,1.9,0,0,0,0,0,0,0
101,50.27943,12.21062,-13.473,301268.677091899,5573421.96519947,-13473,0,0,0,1991,10,4,20,12,22.018,0.9,0,0,0,0,0,0,0
102,50.2789,12.2089,-13.468,301143.942859978,5573367.64045261,-13468,0,0,0,1991,10,4,23,23,26.059,1.1,0,0,0,0,0,0,0
103,50.28467,12.19829,-12.535,300412.27291882,5574037.4625669,-12535,0,0,0,1991,10,5,14,20,0.895,0.6,0,0,0,0,0,0,0
104,50.13106,12.34774,-12.893,310449.519315079,5556571.0581023,-12893,0,0,0,1991,10,5,23,41,7.067,0.6,0,0,0,0,0,0,0
105,50.28004,12.21141,-13.454,301327.493638613,5573487.66769858,-13454,0,0,0,1991,10,6,7,41,22.152,0.7,0,0,0,0,0,0,0
