ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
20081188,50.208,12.4509,9.877,318113.6525,5564867.3454,9877,0,0,0,2008,10,8,0,20,37.03,0.99,0,0,0,0,0,0,1
20081187,50.2034,12.4538,9.664,318303.0796,5564348.8956,9664,0,0,0,2008,10,8,0,20,53.12,1.3,0,0,0,0,0,0,1
20081193,50.2078,12.4509,9.866,318112.892,5564845.1117,9866,0,0,0,2008,10,8,0,24,40.38,0.95,0,0,0,0,0,0,1
20081196,50.2044,12.4537,9.597,318299.7429,5564460.3081,9597,0,0,0,2008,10,8,0,26,11.64,0.6,0,0,0,0,0,0,1
20081197,50.2056,12.453,9.551,318254.3573,5564595.4174,9551,0,0,0,2008,10,8,0,28,26.24,1.3,0,0,0,0,0,0,1
20081198,50.2071,12.4517,9.706,318167.3068,5564765.3414,9706,0,0,0,2008,10,8,0,29,13.73,1.4,0,0,0,0,0,0,1
20081201,50.2059,12.4528,9.588,318241.2276,5564629.2558,9588,0,0,0,2008,10,8,0,31,28.34,1.2,0,0,0,0,0,0,1
20081211,50.2074,12.4514,9.621,318147.0436,5564799.424,9621,0,0,0,2008,10,8,0,32,49.1,0.75,0,0,0,0,0,0,1
20081209,50.2055,12.4534,9.506,318282.5167,5564583.3252,9506,0,0,0,2008,10,8,0,32,58.12,0.96,0,0,0,0,0,0,1
20081214,50.2068,12.4516,9.791,318159.0317,5564732.2348,9791,0,0,0,2008,10,8,0,33,43,0.97,0,0,0,0,0,0,1
20081217,50.2046,12.4544,9.434,318350.4474,5564480.8356,9434,0,0,0,2008,10,8,0,35,8.84,1.6,0,0,0,0,0,0,1
