ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
20081000,50.2067,12.4520,-9.5660,318187.1902,5564720.1421,-9566.0000,0.0000,0.0000,0.0000,2008,10,7,23,38,27.6000,0.8800,0,0,0,0,0,0,1
20081001,50.2047,12.4543,-9.6760,318343.6922,5564492.1962,-9676.0000,0.0000,0.0000,0.0000,2008,10,7,23,39,2.0400,1.1000,0,0,0,0,0,0,1
20081002,50.2056,12.4522,-9.5830,318197.2787,5564597.3686,-9583.0000,0.0000,0.0000,0.0000,2008,10,7,23,39,7.4600,0.7300,0,0,0,0,0,0,1
20081003,50.2051,12.4529,-9.6760,318245.3226,5564540.0769,-9676.0000,0.0000,0.0000,0.0000,2008,10,7,23,39,29.4800,0.9700,0,0,0,0,0,0,1
20081004,50.2053,12.4529,-9.5110,318246.0825,5564562.3106,-9511.0000,0.0000,0.0000,0.0000,2008,10,7,23,39,39.3600,0.5800,0,0,0,0,0,0,1
20081007,50.2064,12.4524,-9.5760,318214.5887,5564685.8157,-9576.0000,0.0000,0.0000,0.0000,2008,10,7,23,40,20.5400,1.8000,0,0,0,0,0,0,1
20081008,50.2066,12.4522,-9.5140,318201.0794,5564708.5373,-9514.0000,0.0000,0.0000,0.0000,2008,10,7,23,40,53.9000,1.1000,0,0,0,0,0,0,1
20081020,50.2044,12.4529,-9.7440,318242.6628,5564462.2588,-9744.0000,0.0000,0.0000,0.0000,2008,10,7,23,47,9.2800,1.0000,0,0,0,0,0,0,1
20081021,50.2075,12.4523,-9.4700,318211.6347,5564808.3453,-9470.0000,0.0000,0.0000,0.0000,2008,10,7,23,47,15.2000,0.9000,0,0,0,0,0,0,1
20081019,50.2062,12.4521,-9.7970,318192.4244,5564664.3137,-9797.0000,0.0000,0.0000,0.0000,2008,10,7,23,47,20.1200,1.2000,0,0,0,0,0,0,1
20081025,50.2059,12.4524,-9.7000,318212.6885,5564630.2313,-9700.0000,0.0000,0.0000,0.0000,2008,10,7,23,49,32.9800,2.2000,0,0,0,0,0,0,1
20081029,50.2044,12.4529,-9.6650,318242.6628,5564462.2588,-9665.0000,0.0000,0.0000,0.0000,2008,10,7,23,51,3.6800,0.9300,0,0,0,0,0,0,1
20081030,50.2059,12.4522,-9.8350,318198.4189,5564630.7192,-9835.0000,0.0000,0.0000,0.0000,2008,10,7,23,52,24.4000,2.0000,0,0,0,0,0,0,1
20081037,50.2022,12.4550,-9.6700,318384.1458,5564212.5684,-9670.0000,0.0000,0.0000,0.0000,2008,10,7,23,53,19.4400,1.2000,0,0,0,0,0,0,1
