ID,LAT,LON,DEPTH,X,Y,Z,YR,MO,DY,HR,MI,SC,MAG,A,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,Pazim,Pdip,Tazim,Tdip,Q,Type ,Loc,,,,,,,,,,,,,CAT-ID,ALQ,FMQ,FMT,ScR,ME,Mw,M0,,EvID_DD,,,FMCAT-OT,FMCAT-LOC,FMCAT-MAG,MiDis,Depi,Ddep,Dmag,Region,Ref,,,,,,,,,,,,,,,,,
KP202102051414,47.751131,8.829017,7.853,704263,289874,-7853,2021,2,5,14,14,12,3.22,1,310,88,-174,220,84,-2,175,6,85,2,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.067,FM,2.95,29854000000000,,202100154,,,2021,2,5,14,14,0,47.751,8.825,11,3.2,9.9,0.3,-3.1,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202102070937,47.038019,7.006938,-0.671,567190,209756,671,2021,2,7,9,37,20.8,2.88,0,259,38,131,32,62,63,141,13,258,63,,,,,,,,,,,,,,,,ABSRELOC,B,1,OT,0.622,FM,3,35481000000000,,202100170,,,2021,2,7,9,37,0,47.036,7.006,-1,2.9,5.9,0.2,0.3,0,COR,Cornaux,NE,UNPUBLISHED,,,,,,,,
KP202103011943,47.684772,9.068983,21.358,722408,282843,-21358,2021,3,1,19,43,36.6,3.08,0,313,85,178,43,88,5,178,2,268,5,,,,,,,,,,,,,,,,DDR-NE0,A,1,SS,0.039,FM,2.9,25119000000000,,202100261,,,2021,3,1,19,43,0,47.686,9.061,22,3.1,8.3,0.6,-0.6,0,REI,Reichenau,UNPUBLISHED,,,,,,,,,
KP202103151327,46.894774,7.413819,3.291,598109,193740,-3291,2021,3,15,13,27,35.7,3.21,0,287,80,170,19,80,10,153,0,243,14,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,0.111,FM,3.09,48417000000000,,202100314,,,2021,3,15,13,27,0,46.894,7.423,5,3.2,6.7,0.7,-1.7,0,KOE,Koeniz,UNPUBLISHED,,,,,,,,,
KP202103211737,48.307663,9.023499,6.395,999000,999000,-6395,2021,3,21,17,37,3.7,3.66,0,276,81,166,8,76,10,322,3,232,17,,,,,,,,,,,,,,,,DDR-NE0,B,9,SS,0.133,MT,3.34,129480000000000,,202100348,,,2021,3,21,17,37,3,48.319,9.015,4.8,3.7,17.4,1.4,1.6,0,Albstadt-Jungingen,?,,,,,,,,,,
KP202103232327,47.673245,8.896827,19.676,709508,281308,-19676,2021,3,23,23,27,46.9,2.28,0,129,60,-136,13,54,-39,344,51,250,4,,,,,,,,,,,,,,,,DDR-NE0,A,1,ON,-0.461,FM,2.39,4315200000000,,202100359,,,2021,3,23,23,27,0,47.674,8.897,20,2.3,2.2,0.1,-0.3,0,SAR,Stein,am,Rhein,UNPUBLISHED,,,,,,,
KP202104222042,46.263025,7.392975,6.697,596479,123512,-6697,2021,4,22,20,42,56.3,2.35,1,275,82,-169,183,79,-8,139,13,49,2,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.122,FM,2.36,3890500000000,,202100500,,,2021,4,22,20,42,0,46.262,7.392,7,2.3,3.4,0.1,-0.3,0.1,STL,St-Leonard,UNPUBLISHED,,,,,,,,,
KP202105021224,45.823609,7.426706,9.021,599071,74662,-9021,2021,5,2,12,24,29.1,2.65,0,44,56,-107,253,37,-67,270,73,146,10,,,,,,,,,,,,,,,,DDR-SW0,B,2,NF,-0.778,FM,2.52,6760800000000,,202100564,,,2021,5,2,12,24,0,45.826,7.449,7,2.7,24.4,1.8,2,-0.1,MFA,MontFaroma,Valpelline,I,UNPUBLISHED,,,,,,,
KP202105181021,46.263328,7.39029,6.56,596272,123546,-6560,2021,5,18,10,21,49.3,2.8,1,273,78,-168,180,78,-12,137,17,227,0,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.133,FM,2.78,16596000000000,,202100640,,,2021,5,18,10,21,0,46.259,7.392,8,2.8,3.4,0.5,-1.4,0,STL,St-Leonard,UNPUBLISHED,,,,,,,,,
KP202105261720,46.263474,7.388522,6.482,596136,123562,-6482,2021,5,26,17,20,40.7,2.28,1,93,89,171,183,81,1,139,5,48,7,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,0.1,FM,2.25,2660700000000,,202100680,,,2021,5,26,17,20,0,46.257,7.391,8,2.3,3.5,0.7,-1.5,0,STL,St-Leonard,UNPUBLISHED,,,,,,,,,
KP202106292345,47.675674,8.996592,9.975,716994,281722,-9975,2021,6,29,23,45,9.5,3.06,0,128,72,-155,30,67,-20,350,30,259,3,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.25,FM,2.9,25119000000000,,202100845,,,2021,6,29,23,45,0,47.675,8.988,13,3.1,9.4,0.6,-3,0,STB,Steckborn,UNPUBLISHED,,,,,,,,,
KP202107011111,46.617721,8.370451,7.905,671374,163364,-7905,2021,7,1,11,11,50.5,4.02,0,101,61,-167,5,79,-30,319,29,56,12,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.239,FM,3.49,214960000000000,,202100856,,,2021,7,1,11,11,0,46.612,8.374,8,4,3,0.7,-0.1,0,TIR,Tieralplistock,Furka,UNPUBLISHED,,,,,,,,
KP202107101800,46.869115,9.106145,1.321,727125,192238,-1321,2021,7,10,18,0,52.7,2.64,0,50,87,174,140,84,3,95,2,5,7,,,,,,,,,,,,,,,,DDR-SE0,B,2,SS,0.05,FM,2.75,14962000000000,,202100923,,,2021,7,10,18,0,0,46.866,9.104,1,2.6,4.4,0.4,0.3,0,PNX,Panixerpass,UNPUBLISHED,,,,,,,,,
KP202107261418,47.668134,7.816832,18.179,628407,279791,-18179,2021,7,26,14,18,57.8,2.23,0,292,84,-172,201,82,-6,157,10,67,1,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.078,FM,2.49,6095400000000,,202101027,,,2021,7,26,14,18,0,47.673,7.822,18,2.2,7.9,0.7,0.2,0,HIW,Hausen,im,Wiesental,D,UNPUBLISHED,,,,,,
KP202107290448,46.267438,7.222271,2.247,583319,124025,-2247,2021,7,29,4,48,50.3,2.09,0,50,43,168,149,82,48,271,25,22,38,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,0.333,FM,2.25,2660700000000,,202101040,,,2021,7,29,4,48,0,46.266,7.226,3,2.1,5.9,0.3,-0.8,0,DER,Derborence,UNPUBLISHED,,,,,,,,,
KP202107311523,46.240547,7.711528,4.472,621048,121049,-4472,2021,7,31,15,23,37.2,2.5,0,64,49,-118,284,48,-61,266,69,174,1,,,,,,,,,,,,,,,,DDR-SW0,B,2,NF,-0.683,FM,2.52,6760800000000,,202101054,,,2021,7,31,15,23,0,46.241,7.722,4,2.5,7.2,0.8,0.5,0,TUT,Turtmanntal,UNPUBLISHED,,,,,,,,,
KP202108190001,46.317035,7.182084,5.661,580239,129548,-5661,2021,8,19,0,1,27,2.41,0,146,42,-88,324,48,-91,217,87,55,3,,,,,,,,,,,,,,,,DDR-SW0,B,1,NF,-0.983,FM,2.51,6531300000000,,202101159,,,2021,8,19,0,1,0,46.312,7.187,6,2.4,9.5,0.7,-0.3,0,LDI,Les,Diablerets,UNPUBLISHED,,,,,,,,
KP202108272139,47.527855,7.807953,13.155,627814,264190,-13155,2021,8,27,21,39,18.6,2.44,0,302,37,-157,193,76,-55,140,47,257,23,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.433,FM,2.52,6760800000000,,202101269,,,2021,8,27,21,39,0,47.535,7.82,13,2.4,2.4,1.2,0.2,0,MAG,Magden,UNPUBLISHED,,,,,,,,,
KP202109132302,46.319016,7.350784,3.842,593233,129739,-3842,2021,9,13,23,2,26.3,2.04,0,259,74,-162,164,72,-17,122,24,31,1,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.194,FM,2.2,2238700000000,,202101363,,,2021,9,13,23,2,0,46.322,7.35,4,2,2.7,0.3,-0.2,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP202109282227,47.025568,7.163082,7.092,579053,208318,-7092,2021,9,28,22,27,31.6,1.96,0,247,81,171,338,82,9,112,0,202,12,,,,,,,,,,,,,,,,DDR-NW0,B,2,SS,0.1,FM,1.95,944060000000,,202101434,,,2021,9,28,22,27,0,47.032,7.163,10,2,13.5,0.7,-2.9,0,BIE,Bielersee,UNPUBLISHED,,,,,,,,,
KP202110050539,45.989234,7.501284,1.385,604854,93077,-1385,2021,10,5,5,39,25.2,4.11,0,78,34,-161,333,80,-57,276,45,37,27,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,-0.422,FM,3.93,1000300000000000,,202101475,,,2021,10,5,5,39,0,45.988,7.506,1,4.1,12.1,0.4,0.4,0,ARO,Arolla,UNPUBLISHED,,,,,,,,,
KP202110181815,46.923725,9.14118,1.469,729664,198365,-1469,2021,10,18,18,15,47.2,2.52,0,290,60,-156,187,69,-32,146,37,241,6,,,,,,,,,,,,,,,,DDR-NE0,B,2,SS,-0.311,FM,2.57,8035300000000,,202101556,,,2021,10,18,18,15,0,46.922,9.14,3,2.5,10.4,0.2,-1.5,0,ELM,Elm,Steinibach,UNPUBLISHED,,,,,,,,
KP202111012013,46.322947,7.371685,4.449,594843,130174,-4449,2021,11,1,20,13,10,2.82,0,77,22,-100,268,68,-86,185,67,355,23,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.922,FM,3.02,38019000000000,,202101629,,,2021,11,1,20,13,0,46.325,7.374,5,2.8,4.6,0.3,-0.6,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP202111012215,47.114234,6.550441,12.003,532593,218521,-12003,2021,11,1,22,15,39.9,3.06,0,104,78,-180,14,90,-12,329,9,60,8,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.067,FM,2.9,25119000000000,,202101633,,,2021,11,1,22,15,0,47.129,6.555,14,3.1,1.1,1.7,-2,0,ORC,Orchamps,F,UNPUBLISHED,,,,,,,,
KP202111040256,47.418119,7.479198,21.508,603062,251924,-21508,2021,11,4,2,56,58.5,2.08,0,298,70,-149,197,61,-23,160,36,66,6,,,,,,,,,,,,,,,,DDR-NW0,A,1,ON,-0.3,FM,2.1,1584900000000,,202101649,,,2021,11,4,2,56,0,47.411,7.484,22,2.1,11.8,0.9,-0.5,0,LAU,Laufen,UNPUBLISHED,,,,,,,,,
KP202111061749,47.033261,6.966042,1.018,564079,209245,-1018,2021,11,6,17,49,41.1,2.35,0,305,78,140,45,51,15,0,17,257,36,,,,,,,,,,,,,,,,ABSRELOC,B,2,OT,0.306,FM,2.66,10965000000000,,202101666,,,2021,11,6,17,49,0,47.032,6.963,1,2.3,3.8,0.3,0,0.1,CAU,Chaumont,NE,UNPUBLISHED,,,,,,,,
KP202111161727,46.740015,7.534438,4.936,607322,176540,-4936,2021,11,16,17,27,32.5,2.34,0,119,36,153,232,74,58,346,23,106,50,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,0.472,FM,2.44,5128600000000,,202101709,,,2021,11,16,17,27,0,46.738,7.541,7,2.3,6.6,0.5,-2.1,0,TUN,Thun,UNPUBLISHED,,,,,,,,,
KP202111170030,46.079823,6.948772,11.603,562103,103264,-11603,2021,11,17,0,30,43.9,2.08,0,272,68,-127,156,42,-34,138,52,28,15,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.483,FM,2.13,1757900000000,,202101710,,,2021,11,17,0,30,0,46.081,6.956,11,2.1,7.2,0.6,0.6,0,FIN,Finhaut-Emosson,UNPUBLISHED,,,,,,,,,
KP202112102308,47.411436,7.740239,24.58,622764,251224,-24580,2021,12,10,23,8,13.4,3.22,0,129,78,162,223,72,13,176,4,85,21,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,0.172,FM,2.9,25119000000000,,202101827,,,2021,12,10,23,8,0,47.426,7.742,25,3.2,8.4,1.6,-0.4,0,BUB,Bubendorf,UNPUBLISHED,,,,,,,,,
KP202112181034,45.574322,9.56003,22.747,999000,999000,-22747,2021,12,18,10,34,47.2,4.41,0,150,51,-22,255,73,-139,120,41,18,14,,,,,,,,,,,,,,,,DDR-SE0,D,9,SS,-0.35,MT,4.01,1294900000000000,,202101855,,,2021,12,18,10,34,47,45.62,9.606,26.2,4.4,23.6,6.3,-3.5,0,Bergamo,?,,,,,,,,,,
KP202112242359,47.371471,6.919061,5.309,560758,246868,-5309,2021,12,24,23,59,56.8,4.1,0,264,58,121,36,43,51,333,8,227,63,,,,,,,,,,,,,,,,DDR-NW0,B,1,OT,0.611,FM,3.6,281840000000000,,202101884,,,2021,12,24,23,59,0,47.373,6.919,4,4.1,14.8,0.2,1.3,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202112251449,47.371857,6.916515,5.342,560566,246912,-5342,2021,12,25,14,49,40.2,3.54,0,264,42,106,63,50,76,163,4,273,79,,,,,,,,,,,,,,,,DDR-NW0,B,1,TF,0.833,FM,3.16,61660000000000,,202101890,,,2021,12,25,14,49,0,47.372,6.917,3,3.5,14.8,0,2.3,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202112300743,46.048693,7.389505,1.955,596196,99686,-1955,2021,12,30,7,43,14.7,2.51,0,22,83,-141,286,52,-9,251,31,148,21,,,,,,,,,,,,,,,,DDR-SW0,B,2,ON,-0.267,FM,2.74,14454000000000,,202101908,,,2021,12,30,7,43,0,46.051,7.388,1,2.5,3.6,0.3,1,0,LDD,LacDesDix,UNPUBLISHED,,,,,,,,,
KP202201040038,47.371346,6.920513,5.149,560867,246853,-5149,2022,1,4,0,38,42.3,3.16,0,253,52,99,59,39,79,337,6,204,81,,,,,,,,,,,,,,,,DDR-NW0,B,1,TF,0.889,FM,2.85,21135000000000,,202200011,,,2022,1,4,0,38,0,47.373,6.921,4,3.2,14.6,0.2,1.1,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202202192107,47.71199,9.302201,25.716,739843,286259,-25716,2022,2,19,21,7,5.2,2.7,0,117,88,172,208,82,2,163,5,72,7,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,0.056,FM,2.53,6998400000000,,202200266,,,2022,2,19,21,7,0,47.711,9.309,29,2.7,12.6,0.5,-3.3,0,MER,Meersburg,UNPUBLISHED,,,,,,,,,
KP202203050928,46.291801,7.188335,7.567,580711,126741,-7567,2022,3,5,9,28,29.3,2.29,0,291,65,-172,197,82,-25,151,23,246,12,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.183,FM,2.27,2851000000000,,202200323,,,2022,3,5,9,28,0,46.294,7.192,8,2.3,7.9,0.4,-0.4,0,DER,Derborence,UNPUBLISHED,,,,,,,,,
KP202203121703,45.670023,6.333963,2.951,999000,999000,-2951,2022,3,12,17,3,23.3,4.17,0,43,56,134,163,54,44,103,1,12,55,,,,,,,,,,,,,,,,DDR-SW0,B,1,OT,0.5,FM,3.77,573010000000000,,202200362,,,2022,3,12,17,3,0,45.664,6.363,7,4.2,41.2,2.4,-4,0,ALV,Albertville,UNPUBLISHED,,,,,,,,,
KP202203201404,46.694758,6.492948,6.381,527667,171942,-6381,2022,3,20,14,4,38.3,2.76,0,110,69,-174,18,84,-21,332,19,66,10,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.15,FM,2.59,8609900000000,,202200412,,,2022,3,20,14,4,0,46.697,6.497,11,2.8,10.2,0.4,-4.6,0,ORB,Orbe,VD,UNPUBLISHED,,,,,,,,
KP202203250112,46.185521,7.612036,6.576,613388,114910,-6576,2022,3,25,1,12,47.3,2.38,0,90,69,-104,306,25,-57,337,63,191,23,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.739,FM,2.43,4954500000000,,202200451,,,2022,3,25,1,12,0,46.185,7.616,7,2.4,3,0.3,-0.4,0,AYR,Ayer,UNPUBLISHED,,,,,,,,,
KP202205120547,46.368369,7.566872,6.019,609867,135229,-6019,2022,5,12,5,47,57.1,1.67,0,266,79,-150,169,60,-13,132,29,35,12,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.239,FM,1.93,881050000000,,202200713,,,2022,5,12,5,47,0,46.37,7.572,6,1.7,5.6,0.4,0,0,LEU,Leukerbad-Trubelstock,UNPUBLISHED,,,,,,,,,
KP202207040658,46.233893,7.616193,2.029,613697,120288,-2029,2022,7,4,6,58,40.5,3.06,0,86,52,-112,299,43,-64,296,72,191,5,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.733,FM,3.01,36728000000000,,202200979,,,2022,7,4,6,58,0,46.235,7.619,2,3.1,3.2,0.2,0,0,LUC,St-Luc,UNPUBLISHED,,,,,,,,,
KP202207040831,46.234483,7.615611,2.048,613651,120353,-2048,2022,7,4,8,31,52.3,2.28,0,89,52,-111,302,43,-65,300,72,194,5,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.744,FM,2.33,3507500000000,,202200981,,,2022,7,4,8,31,0,46.235,7.618,2,2.3,2.3,0.2,0,0,LUC,St-Luc,UNPUBLISHED,,,,,,,,,
KP202207091147,48.335574,8.916705,8.243,999000,999000,-8243,2022,7,9,11,47,30.3,4.17,0,176,53,-41,294,58,-134,148,53,54,4,,,,,,,,,,,,,,,,DDR-NE0,D,9,ON,-0.483,MT,3.48,206250000000000,,202201003,,,2022,7,9,11,47,30,48.339,8.924,8,4.2,27.3,0.7,0.2,0,Albstadt-Hohenzollern,?,,,,,,,,,,
KP202208232229,46.150651,7.69976,6.4,620174,111052,-6400,2022,8,23,22,29,40.8,3.21,0,88,59,-129,325,48,-44,304,57,204,6,,,,,,,,,,,,,,,,DDR-SW0,A,1,ON,-0.528,FM,2.89,27117000000000,,202201302,,,2022,8,23,22,29,0,46.147,7.717,7,3.2,6.2,1.4,-0.6,0,BAH,Barrhorn,UNPUBLISHED,,,,,,,,,
KP202208311758,45.886543,6.886107,1.618,557104,81810,-1618,2022,8,31,17,58,41.6,2.56,0,159,62,-135,44,52,-37,16,51,279,6,,,,,,,,,,,,,,,,DDR-SW0,B,1,ON,-0.456,FM,2.82,19055000000000,,202201369,,,2022,8,31,17,58,0,45.884,6.895,4,2.6,6.9,0.7,-2.4,0,ADM,Aiguille,Du,Midi,UNPUBLISHED,,,,,,,
KP202209011157_1,47.118384,9.561399,2.039,761075,220778,-2039,2022,9,1,11,57,43.4,3.94,0,88,68,148,192,60,25,142,5,48,38,,,,,,,,,,,,,,,,DDR-NE0,A,1,OT,0.317,FM,3.59,301420000000000,,202201374,,,2022,9,1,11,57,0,47.115,9.566,2,3.9,1.4,0.5,0,0,TRI,Triesenberg,FL,UNPUBLISHED,,,,,,,,
KP202209101446,46.001863,7.269665,6.934,586909,94493,-6934,2022,9,10,14,46,31,2.55,0,61,68,-140,313,53,-28,283,43,184,9,,,,,,,,,,,,,,,,DDR-SW0,B,1,ON,-0.378,FM,2.55,7498900000000,,202201453,,,2022,9,10,14,46,0,46,7.275,6,2.5,11.5,0.5,0.9,0,PCO,Petit,Combin,UNPUBLISHED,,,,,,,,
KP202209101558,47.67143,7.469455,12.453,602316,280089,-12453,2022,9,10,15,58,14,4.74,0,107,81,-152,13,62,-10,333,26,237,13,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.211,FM,3.87,812820000000000,,202201455,,,2022,9,10,15,58,0,47.678,7.474,13,4.7,3.9,0.8,-0.5,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202209101607,47.671662,7.46765,12.37,602180,280115,-12370,2022,9,10,16,7,46,2.78,0,108,77,-176,18,87,-13,332,11,64,7,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.094,FM,2.67,11350000000000,,202201456,,,2022,9,10,16,7,0,47.677,7.469,13,2.8,3.7,0.6,-0.6,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202209110400,47.671539,7.468047,12.264,602210,280101,-12264,2022,9,11,4,0,35.6,3.09,0,104,86,-175,14,85,-4,329,6,239,1,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.05,FM,2.81,18408000000000,,202201474,,,2022,9,11,4,0,0,47.678,7.472,13,3.1,3.8,0.8,-0.7,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202209132136,46.419121,8.704623,8.287,697325,141648,-8287,2022,9,13,21,36,34.7,2.42,0,55,60,-136,298,53,-39,270,52,175,4,,,,,,,,,,,,,,,,DDR-SE0,A,1,ON,-0.461,FM,2.39,4315200000000,,202201494,,,2022,9,13,21,36,0,46.419,8.712,8,2.4,5.4,0.6,0.3,0,VDP,Val,Di,Prato,TI,UNPUBLISHED,,,,,,
KP202209250618,45.959494,6.915625,2.343,559449,89904,-2343,2022,9,25,6,18,0.6,3.68,0,36,69,-163,300,74,-21,257,26,349,3,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.211,FM,3.49,212890000000000,,202201576,,,2022,9,25,6,18,0,45.956,6.925,3,3.7,1.9,0.8,-0.7,0,CHA,Chamonix,UNPUBLISHED,,,,,,,,,
KP202210020832,47.342652,6.992309,1.763,566272,243629,-1763,2022,10,2,8,32,27.7,2.64,0,82,41,81,273,50,97,358,4,230,83,,,,,,,,,,,,,,,,DDR-NW0,B,2,TF,0.911,FM,2.83,19724000000000,,202201634,,,2022,10,2,8,32,0,47.341,6.994,2,2.6,8.1,0.2,-0.2,0,GLE,Glere,Jura,F,UNPUBLISHED,,,,,,,
KP202210141533,47.116919,9.568906,2.104,761649,220630,-2104,2022,10,14,15,33,6,3.13,0,68,65,179,159,89,25,291,17,26,18,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,0.144,FM,3.09,48417000000000,,202201701,,,2022,10,14,15,33,0,47.113,9.566,2,3.1,0.5,0.5,0.1,0,TRI,Triesenberg,FL,UNPUBLISHED,,,,,,,,
KP202211011604,46.019132,5.82216,7.023,999000,999000,-7023,2022,11,1,16,4,59,3.37,0,263,68,176,355,87,22,127,13,221,18,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,0.144,FM,3.02,38019000000000,,202201800,,,2022,11,1,16,4,0,46.017,5.825,10,3.4,12.8,0.3,-3,0,SEY,Seyssel,F,UNPUBLISHED,,,,,,,,
KP202211131633,45.870761,6.825377,5.012,552375,80091,-5012,2022,11,13,16,33,16.1,2.49,0,233,82,149,328,59,10,285,15,187,28,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.228,FM,2.4,4466800000000,,202201867,,,2022,11,13,16,33,0,45.869,6.836,6,2.5,5.6,0.8,-1,0,MBL,Mont,Blanc,UNPUBLISHED,,,,,,,,
KP202211272312,46.341767,7.571711,8.471,610245,132273,-8471,2022,11,27,23,12,32.3,2.5,0,68,67,130,183,45,34,131,13,24,51,,,,,,,,,,,,,,,,DDR-SW0,A,1,OT,0.467,FM,2.29,3054900000000,,202201936,,,2022,11,27,23,12,0,46.344,7.574,8,2.5,6.4,0.3,0.5,0,SAL,Salgesch,UNPUBLISHED,,,,,,,,,
KP202211301101,46.318464,7.346615,3.393,592912,129678,-3393,2022,11,30,11,1,45.1,1.9,0,97,59,-177,6,87,-32,317,24,56,20,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.194,FM,1.84,645650000000,,202201954,,,2022,11,30,11,1,0,46.319,7.348,4,1.9,2.5,0.1,-0.6,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP202302141912,47.727397,7.621918,5.452,613752,286328,-5452,2023,2,14,19,12,54.4,2.69,0,262,84,152,355,62,7,312,15,215,24,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,0.194,FM,2.75,14962000000000,,202300208,,,2023,2,14,19,12,0,47.729,7.625,7,2.7,8.4,0.3,-1.5,0,KAD,Kandern,D,UNPUBLISHED,,,,,,,,
KP202303012102,46.690752,9.654036,5.855,769444,173451,-5855,2023,3,1,21,2,49.5,2.64,0,116,60,-123,349,43,-46,336,60,229,10,,,,,,,,,,,,,,,,DDR-SE0,A,2,ON,-0.572,FM,2.64,10233000000000,,202300285,,,2023,3,1,21,2,0,46.686,9.653,6,2.6,4.6,0.5,-0.1,0,FIL,Filisur,UNPUBLISHED,,,,,,,,,
KP202303042232,46.721638,7.05567,1.652,570722,174565,-1652,2023,3,4,22,32,34.3,2.73,0,261,82,-177,171,87,-8,126,7,216,4,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,-0.061,FM,2.76,15488000000000,,202300303,,,2023,3,4,22,32,0,46.722,7.056,4,2.7,9.4,0,-2.3,0,FAR,Farvagny,Rossens,UNPUBLISHED,,,,,,,,
KP202303140333,47.670068,9.135187,24.141,727414,281314,-24141,2023,3,14,3,33,30.6,1.92,0,286,85,-158,194,68,-5,152,19,58,11,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.15,FM,2.11,1657700000000,,202300346,,,2023,3,14,3,33,0,47.677,9.123,26,1.9,5.3,1.2,-1.9,0,KNZ,Konstanz,UNPUBLISHED,,,,,,,,,
KP202303162211,46.721005,7.056331,1.656,570772,174494,-1656,2023,3,16,22,11,51,3.02,0,258,82,-167,166,77,-8,123,15,32,3,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,-0.117,FM,2.95,29854000000000,,202300364,,,2023,3,16,22,11,0,46.719,7.055,2,3,9.6,0.2,-0.3,0,FAR,Farvagny,Rossens,UNPUBLISHED,,,,,,,,
KP202303221450,47.371581,6.922991,5.384,561054,246878,-5384,2023,3,22,14,50,34.3,4.28,0,269,56,106,62,37,68,347,10,222,74,,,,,,,,,,,,,,,,DDR-NW0,B,1,TF,0.789,FM,3.84,721800000000000,,202300395,,,2023,3,22,14,50,0,47.373,6.918,6,4.3,14.7,0.4,-0.6,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202303271721,47.370687,6.914831,5.348,560438,246783,-5348,2023,3,27,17,21,15.6,3.03,2,97,88,-177,7,87,-2,322,4,232,0,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.022,FM,2.83,19724000000000,,202300429,,,2023,3,27,17,21,0,47.374,6.912,6,3,1.2,0.4,-0.7,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202304011056,46.315827,7.317482,4.662,590667,129388,-4662,2023,4,1,10,56,22.4,2.19,0,259,53,-117,119,45,-59,108,69,8,4,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.678,FM,2.14,1819700000000,,202300464,,,2023,4,1,10,56,0,46.319,7.317,5,2.2,0.5,0.4,-0.3,0,SAP,Sanetschpass,UNPUBLISHED,,,,,,,,,
KP202304160449,46.329191,7.36553,4.775,594370,130869,-4775,2023,4,16,4,49,54.1,2.23,0,47,83,99,173,12,36,129,37,328,51,,,,,,,,,,,,,,,,DDR-SW0,A,1,TF,0.65,FM,2.42,4786300000000,,202300557,,,2023,4,16,4,49,0,46.332,7.364,5,2.2,4.3,0.3,-0.2,0,WIH,Wildhorn,UNPUBLISHED,,,,,,,,,
KP202305010334,47.369497,6.914892,5.357,560441,246650,-5357,2023,5,1,3,34,51.4,2.83,2,97,81,-179,7,89,-9,322,7,52,6,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.1,FM,2.7,12589000000000,,202300660,,,2023,5,1,3,34,0,47.373,6.914,6,2.8,1.4,0.4,-0.6,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202305291629,46.201033,7.618394,5.79,613875,116635,-5790,2023,5,29,16,29,57,3.07,0,116,13,-86,292,77,-91,201,58,23,32,,,,,,,,,,,,,,,,DDR-SW0,A,1,NF,-0.972,FM,2.89,24266000000000,,202300835,,,2023,5,29,16,29,0,46.201,7.622,7,3.1,2,0.3,-1.2,0,MIS,Mission,UNPUBLISHED,,,,,,,,,
